onet_soc_code,title,element_id,element_name,scale_id,scale_name,category,category_description,share_pct,date,domain_source,data_source
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,30.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",25.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",10.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",5.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",15.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",5.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",5.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,0.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",28.57,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",28.57,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",9.52,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",23.81,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",4.76,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",0.0,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",4.76,08/2025,Occupational Expert,O*NET
11-2022.00,Sales Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",2.78,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",8.33,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",13.89,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",11.11,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",44.44,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",16.67,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",2.78,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,31.43,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,20.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",22.86,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",5.71,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",5.71,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",11.43,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",2.86,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,16.67,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",22.22,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",13.89,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",11.11,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",22.22,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",11.11,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",2.78,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2026,Occupational Expert,O*NET
11-2032.00,Public Relations Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2026,Occupational Expert,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",3.93,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",3.93,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",1.88,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",9.3,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",0.08,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,25.56,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,6.3,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,45.3,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",7.04,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",12.09,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",21.07,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",2.29,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",5.91,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),1,None or short demonstration,2.37,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),2,"Anything beyond short demonstration, up to and including 1 month",0.29,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",16.02,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",5.91,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",0.0,08/2025,Incumbent,O*NET
11-2033.00,Fundraising Managers,3.A.3,On-the-Job Training,OJ,On-The-Job Training (Categories 1-9),9,Over 10 years,0.0,08/2025,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),1,,3.21,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),2,Up to and including 1 month,0.0,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),3,"Over 1 month, up to and including 3 months",0.0,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),4,"Over 3 months, up to and including 6 months",2.52,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),5,"Over 6 months, up to and including 1 year",1.67,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),6,"Over 1 year, up to and including 2 years",26.78,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),7,"Over 2 years, up to and including 4 years",31.24,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),8,"Over 4 years, up to and including 6 years",21.73,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),9,"Over 6 years, up to and including 8 years",6.92,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),10,"Over 8 years, up to and including 10 years",5.02,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.1,Related Work Experience,RW,Related Work Experience (Categories 1-11),11,Over 10 years,0.89,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),1,,13.82,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),2,Up to and including 1 month,14.5,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),3,"Over 1 month, up to and including 3 months",34.62,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),4,"Over 3 months, up to and including 6 months",13.03,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),5,"Over 6 months, up to and including 1 year",17.86,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),6,"Over 1 year, up to and including 2 years",3.39,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),7,"Over 2 years, up to and including 4 years",1.38,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),8,"Over 4 years, up to and including 10 years",1.41,07/2017,Incumbent,O*NET
11-3012.00,Administrative Services Managers,3.A.2,On-Site or In-Plant Training,PT,On-Site Or In-Plant Training (Categories 1-9),9,Over 10 years,0.0,07/2017,Incumbent,O*NET
